interaction,flux,system
detr_bsqsim,355740.70630796783,BSQ
detr_bsqsim,4188701.80789668,BSQ
detr_bsqsim,428512.54899577185,BSQ
detr_bsqsim,2670379.1675371453,BSQ
detr_bsqsim,455667.49698407634,BSQ
detr_bsqsim,651381.4108204923,BSQ
detr_bsqsim,10391623.563216394,BSQ
detr_bsqsim,1156030.3066977474,BSQ
detr_bsqsim,26992896.42229483,BSQ
detr_bsqsim,178635.5123776069,BSQ
detr_bsqsim,2325756.9705808004,BSQ
detr_bsqsim,2463755.5534809674,BSQ
detr_bsqsim,47797.109131551864,BSQ
detr_bsqsim,1663193.710219977,BSQ
detr_bsqsim,257069.71043703688,BSQ
detr_bsqsim,1838695.904157297,BSQ
detr_bsqsim,1816921.5112482393,BSQ
detr_bsqsim,163312.77191514743,BSQ
detr_bsqsim,3063434.4768901635,BSQ
detr_bsqsim,41057682.5372022,BSQ
detr_bsqsim,7791656.14348655,BSQ
detr_bsqsim,315740.1347972819,BSQ
detr_bsqsim,1726555.6802963621,BSQ
detr_bsqsim,1848857.9130195952,BSQ
detr_bsqsim,17953471.6971796,BSQ
detr_bsqsim,16058494.993392555,BSQ
detr_bsqsim,111218.86383425302,BSQ
detr_bsqsim,11927.387966201588,BSQ
detr_bsqsim,31923762.046126094,BSQ
detr_bsqsim,3725904.770519887,BSQ
detr_bsqsim,12386737.851209627,BSQ
detr_bsqsim,38349817.08576253,BSQ
detr_bsqsim,25382120.11231749,BSQ
detr_bsqsim,135851.9670519094,BSQ
detr_bsqsim,165.61384410891046,BSQ
detr_bsqsim,390598.4601839774,BSQ
detr_bsqsim,224173.33434745797,BSQ
detr_bsqsim,2782.3198660536805,BSQ
detr_bsqsim,21377817.3857265,BSQ
detr_bsqsim,3085390.504223793,BSQ
detr_bsqsim,6968955.48951656,BSQ
detr_bsqsim,383551.5064235519,BSQ
detr_bsqsim,3301972.3208918893,BSQ
detr_bsqsim,1615135.2705848604,BSQ
detr_bsqsim,4390.141471048138,BSQ
detr_bsqsim,7868700.002376871,BSQ
detr_bsqsim,300023.5900677908,BSQ
detr_bsqsim,6566069.157709082,BSQ
detr_bsqsim,4785330.781922773,BSQ
detr_bsqsim,786401.7742002342,BSQ
detr_bsqsim,2192706.7259088755,BSQ
detr_bsqsim,641557.3219833872,BSQ
detr_bsqsim,35336.92067823704,BSQ
detr_bsqsim,382044.6743663928,BSQ
detr_bsqsim,7505132.727081866,BSQ
detr_bsqsim,316842.0385276634,BSQ
detr_bsqsim,1287839.4338904682,BSQ
detr_bsqsim,5089370.795545558,BSQ
detr_bsqsim,55946371.15459742,BSQ
detr_bsqsim,13389203.0875748,BSQ
detr_bsqsim,7420.70554905094,BSQ
detr_bsqsim,566178.0653589102,BSQ
detr_bsqsim,260394.44722722948,BSQ
detr_bsqsim,18488161.95505334,BSQ
detr_bsqsim,1234811.946531055,BSQ
detr_bsqsim,1088482.0412644055,BSQ
detr_bsqsim,8887031.993579531,BSQ
detr_bsqsim,1199744.769903499,BSQ
detr_bsqsim,707390.6703851911,BSQ
detr_bsqsim,384431.35858999426,BSQ
detr_bsqsim,146321.6867719334,BSQ
detr_bsqsim,5003236.901599924,BSQ
detr_bsqsim,7151165.509413967,BSQ
detr_bsqsim,1249403.154016991,BSQ
